ticker,trade_date,open_price,close_price,high,low,adjusted_close,volume
AAPL,2025-12-10T05:00:00.000Z,277.75,278.7799987793,279.75,276.4400024414,278.7799987793,33038300
AAPL,2025-12-11T05:00:00.000Z,279.1000061035,278.0299987793,279.5899963379,273.8099975586,278.0299987793,33248000
AAPL,2025-12-12T05:00:00.000Z,277.8999938965,278.2799987793,279.2200012207,276.8200073242,278.2799987793,39532900
AAPL,2025-12-15T05:00:00.000Z,280.1499938965,274.1099853516,280.1499938965,272.8399963379,274.1099853516,50409100
AAPL,2025-12-16T05:00:00.000Z,272.8200073242,274.6099853516,275.5,271.7900085449,274.6099853516,37648600
AAPL,2025-12-17T05:00:00.000Z,275.0100097656,271.8399963379,276.1600036621,271.6400146484,271.8399963379,50138700
AAPL,2025-12-18T05:00:00.000Z,273.6099853516,272.1900024414,273.6300048828,266.950012207,272.1900024414,51630700
AAPL,2025-12-19T05:00:00.000Z,272.1499938965,273.6700134277,274.6000061035,269.8999938965,273.6700134277,144632000
AAPL,2025-12-22T05:00:00.000Z,272.8599853516,270.9700012207,273.8800048828,270.5100097656,270.9700012207,36571800
AAPL,2025-12-23T05:00:00.000Z,270.8399963379,272.3599853516,272.5,269.5599975586,272.3599853516,29642000
AAPL,2025-12-24T05:00:00.000Z,272.3399963379,273.8099975586,275.4299926758,272.200012207,273.8099975586,17910600
AAPL,2025-12-26T05:00:00.000Z,274.1600036621,273.3999938965,275.3699951172,272.8599853516,273.3999938965,21521800
AAPL,2025-12-29T05:00:00.000Z,272.6900024414,273.7600097656,274.3599853516,272.3500061035,273.7600097656,23715200
AAPL,2025-12-30T05:00:00.000Z,272.8099975586,273.0799865723,274.0799865723,272.2799987793,273.0799865723,22139600
AAPL,2025-12-31T05:00:00.000Z,273.0599975586,271.8599853516,273.6799926758,271.75,271.8599853516,27293600
AAPL,2026-01-02T05:00:00.000Z,272.2600097656,271.0100097656,277.8399963379,269.0,271.0100097656,37838100
AAPL,2026-01-05T05:00:00.000Z,270.6400146484,267.2600097656,271.5100097656,266.1400146484,267.2600097656,45647200
AAPL,2026-01-06T05:00:00.000Z,267.0,262.3599853516,267.549987793,262.1199951172,262.3599853516,52352100
AAPL,2026-01-07T05:00:00.000Z,263.200012207,260.3299865723,263.6799926758,259.8099975586,260.3299865723,48309800
AAPL,2026-01-08T05:00:00.000Z,257.0199890137,259.0400085449,259.2900085449,255.6999969482,259.0400085449,50419300
AAPL,2026-01-09T05:00:00.000Z,259.0799865723,259.3699951172,260.2099914551,256.2200012207,259.3699951172,39952300
MSFT,2024-01-10T05:00:00.000Z,376.3699951172,382.7699890137,384.1700134277,376.3200073242,377.1467895508,25514200
MSFT,2024-01-11T05:00:00.000Z,386.0,384.6300048828,390.6799926758,380.3800048828,378.9794616699,27850800
MSFT,2024-01-12T05:00:00.000Z,385.4899902344,388.4700012207,388.6799926758,384.6499938965,382.7630310059,21661200
MSFT,2024-01-16T05:00:00.000Z,393.6600036621,390.2699890137,394.0299987793,387.6199951172,384.5366210938,27202300
MSFT,2024-01-17T05:00:00.000Z,387.9800109863,389.4700012207,390.1099853516,384.8099975586,383.7483825684,22234100
MSFT,2024-01-18T05:00:00.000Z,391.7200012207,393.8699951172,393.9899902344,390.1199951172,388.0837097168,23392100
MSFT,2024-01-19T05:00:00.000Z,395.7600097656,398.6700134277,398.6700134277,393.5,392.8132019043,29331100
MSFT,2024-01-22T05:00:00.000Z,400.0199890137,396.5100097656,400.6199951172,393.5899963379,390.6849365234,27016900
MSFT,2024-01-23T05:00:00.000Z,395.75,398.8999938965,399.3800048828,393.9299926758,393.0398254395,20525900
MSFT,2024-01-24T05:00:00.000Z,401.5400085449,402.5599975586,405.6300048828,400.450012207,396.6461181641,24867000
MSFT,2024-01-25T05:00:00.000Z,404.3200073242,404.8699951172,407.0100097656,402.5299987793,398.9221191406,21021200
MSFT,2024-01-26T05:00:00.000Z,404.3699951172,403.9299926758,406.1700134277,402.4299926758,397.9959411621,17803300
MSFT,2024-01-29T05:00:00.000Z,406.0599975586,409.7200012207,409.9800109863,404.3299865723,403.7008666992,24510200
MSFT,2024-01-30T05:00:00.000Z,412.2600097656,408.5899963379,413.049987793,406.450012207,402.5874633789,33477600
MSFT,2024-01-31T05:00:00.000Z,406.9599914551,397.5799865723,415.3200073242,397.2099914551,391.7392272949,47871100
MSFT,2024-02-01T05:00:00.000Z,401.8299865723,403.7799987793,408.0,401.799987793,397.8481445312,30657700
MSFT,2024-02-02T05:00:00.000Z,403.8099975586,411.2200012207,412.6499938965,403.5599975586,405.1788635254,28256700
MSFT,2024-02-05T05:00:00.000Z,409.8999938965,405.6499938965,411.1600036621,403.9899902344,399.6906738281,25352300
MSFT,2024-02-06T05:00:00.000Z,405.8800048828,405.4899902344,407.9700012207,402.9100036621,399.532989502,18382600
MSFT,2024-02-07T05:00:00.000Z,407.4400024414,414.049987793,414.299987793,407.3999938965,407.9672546387,22340500
MSFT,2024-02-08T05:00:00.000Z,414.049987793,414.1099853516,415.5599975586,412.5299987793,408.0263671875,21225300
MSFT,2024-02-09T05:00:00.000Z,415.25,420.549987793,420.8200073242,415.0899963379,414.3717651367,22032800
MSFT,2024-02-12T05:00:00.000Z,420.5599975586,415.2600097656,420.7399902344,414.75,409.1595153809,21202900
MSFT,2024-02-13T05:00:00.000Z,404.9400024414,406.3200073242,410.0700073242,403.3900146484,400.3508605957,27824900
MSFT,2024-02-14T05:00:00.000Z,408.0700073242,409.4899902344,409.8399963379,404.5700073242,404.2203369141,20401200
MSFT,2024-02-15T05:00:00.000Z,408.1400146484,406.5599975586,409.1300048828,404.2900085449,401.3280944824,21825500
MSFT,2024-02-16T05:00:00.000Z,407.9599914551,404.0599975586,408.2900085449,403.4400024414,398.8602905273,22296500
MSFT,2024-02-20T05:00:00.000Z,403.2399902344,402.7900085449,404.4899902344,398.0100097656,397.606628418,24307900
MSFT,2024-02-21T05:00:00.000Z,400.1700134277,402.1799926758,402.2900085449,397.2200012207,397.0044555664,18518900
MSFT,2024-02-22T05:00:00.000Z,410.1900024414,411.6499938965,412.8299865723,408.5700073242,406.3526000977,27009900
MSFT,2024-02-23T05:00:00.000Z,415.6700134277,410.3399963379,415.8599853516,408.9700012207,405.0594482422,16295900
MSFT,2024-02-26T05:00:00.000Z,411.4599914551,407.5400085449,412.1600036621,407.3599853516,402.2954711914,16193500
MSFT,2024-02-27T05:00:00.000Z,407.9899902344,407.4800109863,408.3200073242,403.8500061035,402.2362670898,14835800
MSFT,2024-02-28T05:00:00.000Z,408.1799926758,407.7200012207,409.299987793,405.3200073242,402.4731750488,13183100
MSFT,2024-02-29T05:00:00.000Z,408.6400146484,413.6400146484,414.200012207,405.9200134277,408.3169555664,31947300
MSFT,2024-03-01T05:00:00.000Z,411.2699890137,415.5,415.8699951172,410.8800048828,410.1530761719,17823400
MSFT,2024-03-04T05:00:00.000Z,413.4400024414,414.9200134277,417.3500061035,412.3200073242,409.5804748535,17596000
MSFT,2024-03-05T05:00:00.000Z,413.9599914551,402.6499938965,414.25,400.6400146484,397.4684143066,26919200
MSFT,2024-03-06T05:00:00.000Z,402.9700012207,402.0899963379,405.1600036621,398.3900146484,396.9156188965,22344100
MSFT,2024-03-07T05:00:00.000Z,406.1199951172,409.1400146484,409.7799987793,402.2399902344,403.8748779297,18718500
MSFT,2024-03-08T05:00:00.000Z,407.9599914551,406.2200012207,410.4200134277,404.3299865723,400.9924926758,18002200
MSFT,2024-03-11T04:00:00.000Z,403.7600097656,404.5199890137,405.6799926758,401.2600097656,399.3143615723,16120800
MSFT,2024-03-12T04:00:00.000Z,407.6199951172,415.2799987793,415.5700073242,406.7900085449,409.9358825684,22457000
MSFT,2024-03-13T04:00:00.000Z,418.1000061035,415.1000061035,418.1799926758,411.450012207,409.7581787109,17115900
MSFT,2024-03-14T04:00:00.000Z,420.2399902344,425.2200012207,427.8200073242,417.9899902344,419.7479553223,34157300
MSFT,2024-03-15T04:00:00.000Z,419.2900085449,416.4200134277,422.6000061035,412.7900085449,411.0612182617,45079900
MSFT,2024-03-18T04:00:00.000Z,414.25,417.3200073242,420.7300109863,413.7799987793,411.9496459961,20106000
MSFT,2024-03-19T04:00:00.000Z,417.8299865723,421.4100036621,421.6700134277,415.549987793,415.9869995117,19837900
MSFT,2024-03-20T04:00:00.000Z,422.0,425.2300109863,425.9599914551,420.6600036621,419.7578125,17860100
MSFT,2024-03-21T04:00:00.000Z,429.8299865723,429.3699951172,430.8200073242,427.1600036621,423.844543457,21296200
MSFT,2024-03-22T04:00:00.000Z,429.700012207,428.7399902344,429.8599853516,426.0700073242,423.2226867676,17648500
MSFT,2024-03-25T04:00:00.000Z,425.2399902344,422.8599853516,427.4100036621,421.6099853516,417.4183349609,18060500
MSFT,2024-03-26T04:00:00.000Z,425.6099853516,421.6499938965,425.9899902344,421.3500061035,416.2239074707,16725600
MSFT,2024-03-27T04:00:00.000Z,424.4400024414,421.4299926758,424.450012207,419.0100097656,416.0067138672,16705000
MSFT,2024-03-28T04:00:00.000Z,420.9599914551,420.7200012207,421.8699951172,419.1199951172,415.3058776855,21871200
MSFT,2024-04-01T04:00:00.000Z,423.950012207,424.5700073242,427.8900146484,422.2200012207,419.1063537598,16316000
MSFT,2024-04-02T04:00:00.000Z,420.1099853516,421.4400024414,422.3800048828,417.8399963379,416.0166015625,17912000
MSFT,2024-04-03T04:00:00.000Z,419.7300109863,420.450012207,423.2600097656,419.0899963379,415.0393066406,16502300
MSFT,2024-04-04T04:00:00.000Z,424.9899902344,417.8800048828,428.6700134277,417.5700073242,412.5024108887,19370900
MSFT,2024-04-05T04:00:00.000Z,420.0100097656,425.5199890137,426.5100097656,418.3200073242,420.044128418,16554800
MSFT,2024-04-08T04:00:00.000Z,425.1700134277,424.5899963379,427.2799987793,423.299987793,419.1260986328,14272400
MSFT,2024-04-09T04:00:00.000Z,426.4400024414,426.2799987793,427.7399902344,421.6199951172,420.7942810059,12496900
MSFT,2024-04-10T04:00:00.000Z,422.1900024414,423.2600097656,424.0299987793,419.700012207,417.8131713867,16216600
MSFT,2024-04-11T04:00:00.000Z,425.8200073242,427.9299926758,429.3699951172,422.3599853516,422.423034668,17966400
MSFT,2024-04-12T04:00:00.000Z,424.049987793,421.8999938965,425.1799926758,419.7699890137,416.4706726074,19253800
MSFT,2024-04-15T04:00:00.000Z,426.6000061035,413.6400146484,426.8200073242,413.4299926758,408.3169555664,20273500
MSFT,2024-04-16T04:00:00.000Z,414.5700073242,414.5799865723,418.3999938965,413.7300109863,409.2448730469,16765600
MSFT,2024-04-17T04:00:00.000Z,417.25,411.8399963379,418.8800048828,410.3299865723,406.5401611328,15855500
MSFT,2024-04-18T04:00:00.000Z,410.6300048828,404.2699890137,411.8900146484,403.950012207,399.0675354004,21029900
MSFT,2024-04-19T04:00:00.000Z,404.0299987793,399.1199951172,405.4800109863,397.7699890137,393.9838562012,30565800
MSFT,2024-04-22T04:00:00.000Z,400.0799865723,400.9599914551,402.8500061035,395.75,395.8001098633,20286900
MSFT,2024-04-23T04:00:00.000Z,404.2399902344,407.5700073242,408.200012207,403.0599975586,402.3251342773,15734500
MSFT,2024-04-24T04:00:00.000Z,409.5599975586,409.0599975586,412.4700012207,406.7799987793,403.7958679199,15065300
MSFT,2024-04-25T04:00:00.000Z,394.0299987793,399.0400085449,399.8900146484,388.0299987793,393.904876709,40586500
MSFT,2024-04-26T04:00:00.000Z,412.1700134277,406.3200073242,413.0,405.7600097656,401.091217041,29694700
MSFT,2024-04-29T04:00:00.000Z,405.25,402.25,406.3200073242,399.1900024414,397.0735168457,19582100
MSFT,2024-04-30T04:00:00.000Z,401.4899902344,389.3299865723,402.1600036621,389.1700134277,384.3197937012,28781400
MSFT,2024-05-01T04:00:00.000Z,392.6099853516,394.9400024414,401.7200012207,390.3099975586,389.857635498,23562500
MSFT,2024-05-02T04:00:00.000Z,397.6600036621,397.8399963379,399.9299926758,394.6499938965,392.7202758789,17709400
MSFT,2024-05-03T04:00:00.000Z,402.2799987793,406.6600036621,407.1499938965,401.8599853516,401.4268188477,17446700
MSFT,2024-05-06T04:00:00.000Z,408.7600097656,413.5400085449,413.9299926758,406.3699951172,408.2182922363,16996600
MSFT,2024-05-07T04:00:00.000Z,414.6600036621,409.3399963379,414.6700134277,409.0899963379,404.0722961426,20018200
MSFT,2024-05-08T04:00:00.000Z,408.1700134277,410.5400085449,412.2300109863,406.7099914551,405.2568664551,11792300
MSFT,2024-05-09T04:00:00.000Z,410.5700073242,412.3200073242,412.7200012207,409.1000061035,407.0139770508,14689700
MSFT,2024-05-10T04:00:00.000Z,412.9400024414,414.7399902344,415.3800048828,411.799987793,409.4028015137,13402300
MSFT,2024-05-13T04:00:00.000Z,418.0100097656,413.7200012207,418.3500061035,410.8200073242,408.3959655762,15440200
MSFT,2024-05-14T04:00:00.000Z,412.0199890137,416.5599975586,417.4899902344,411.549987793,411.1994018555,15109300
MSFT,2024-05-15T04:00:00.000Z,417.8999938965,423.0799865723,423.8099975586,417.2699890137,418.3887939453,22239500
MSFT,2024-05-16T04:00:00.000Z,421.799987793,420.9899902344,425.4200134277,420.3500061035,416.3219299316,17530100
MSFT,2024-05-17T04:00:00.000Z,422.5400085449,420.2099914551,422.9200134277,418.0299987793,415.5506286621,15352200
MSFT,2024-05-20T04:00:00.000Z,420.2099914551,425.3399963379,426.7699890137,419.9899902344,420.6237792969,16272100
MSFT,2024-05-21T04:00:00.000Z,426.8299865723,429.0400085449,432.9700012207,424.8500061035,424.2827148438,21453300
MSFT,2024-05-22T04:00:00.000Z,430.0899963379,430.5199890137,432.4100036621,427.1300048828,425.746307373,18073700
MSFT,2024-05-23T04:00:00.000Z,432.9700012207,427.0,433.6000061035,425.4200134277,422.2653503418,17211700
MSFT,2024-05-24T04:00:00.000Z,427.1900024414,430.1600036621,431.0599975586,424.4100036621,425.3903198242,11855300
MSFT,2024-05-28T04:00:00.000Z,429.6300048828,430.3200073242,430.8200073242,426.6000061035,425.5484924316,15718000
MSFT,2024-05-29T04:00:00.000Z,425.6900024414,429.1700134277,430.9400024414,425.6900024414,424.411315918,15517100
MSFT,2024-05-30T04:00:00.000Z,424.299987793,414.6700134277,424.299987793,414.2399902344,410.072052002,28394500
MSFT,2024-05-31T04:00:00.000Z,416.75,415.1300048828,416.75,404.5100097656,410.5269775391,47995300
MSFT,2024-06-03T04:00:00.000Z,415.5299987793,413.5199890137,416.4299926758,408.9200134277,408.9347839355,17484700
MSFT,2024-06-04T04:00:00.000Z,412.4299926758,416.0700073242,416.4400024414,409.6799926758,411.4565124512,14348900
MSFT,2024-06-05T04:00:00.000Z,417.8099975586,424.0100097656,424.0799865723,416.299987793,419.3085327148,16988000
MSFT,2024-06-06T04:00:00.000Z,424.0100097656,424.5199890137,425.3099975586,420.5799865723,419.8128356934,14861300
MSFT,2024-06-07T04:00:00.000Z,426.200012207,423.8500061035,426.2799987793,423.0,419.1502685547,13621700
MSFT,2024-06-10T04:00:00.000Z,424.700012207,427.8699951172,428.0799865723,423.8900146484,423.1256713867,13982900
MSFT,2024-06-11T04:00:00.000Z,425.4800109863,432.6799926758,432.8200073242,425.25,427.8823242188,14551100
MSFT,2024-06-12T04:00:00.000Z,435.3200073242,441.0599975586,443.3999938965,433.25,436.1694641113,22366200
MSFT,2024-06-13T04:00:00.000Z,440.8500061035,441.5799865723,443.3900146484,439.3699951172,436.6836547852,15960600
MSFT,2024-06-14T04:00:00.000Z,438.2799987793,442.5700073242,443.1400146484,436.7200012207,437.662689209,13582000
MSFT,2024-06-17T04:00:00.000Z,442.5899963379,448.3699951172,450.9400024414,440.7200012207,443.3983459473,20790000
MSFT,2024-06-18T04:00:00.000Z,449.7099914551,446.3399963379,450.1400146484,444.8900146484,441.3908996582,17112500
MSFT,2024-06-20T04:00:00.000Z,446.299987793,445.700012207,446.5299987793,441.2699890137,440.7579956055,19877400
MSFT,2024-06-21T04:00:00.000Z,447.3800048828,449.7799987793,450.5799865723,446.5100097656,444.7927246094,34187100
MSFT,2024-06-24T04:00:00.000Z,449.799987793,447.6700134277,452.75,446.4100036621,442.7061767578,15913700
MSFT,2024-06-25T04:00:00.000Z,448.25,450.950012207,451.4200134277,446.75,445.949798584,16413400
MSFT,2024-06-26T04:00:00.000Z,449.0,452.1600036621,453.6000061035,448.1900024414,447.1463623047,16507000
MSFT,2024-06-27T04:00:00.000Z,452.1799926758,452.8500061035,456.1700134277,451.7699890137,447.8287353516,14806300
MSFT,2024-06-28T04:00:00.000Z,453.0700073242,446.950012207,455.3800048828,446.4100036621,441.994140625,28362300
MSFT,2024-07-01T04:00:00.000Z,448.6600036621,456.7300109863,457.3699951172,445.6600036621,451.6657104492,17662800
MSFT,2024-07-02T04:00:00.000Z,453.200012207,459.2799987793,459.5899963379,453.1099853516,454.1874084473,13979800
MSFT,2024-07-03T04:00:00.000Z,458.1900024414,460.7699890137,461.0199890137,457.8800048828,455.6608581543,9932800
MSFT,2024-07-05T04:00:00.000Z,459.6099853516,467.5599975586,468.3500061035,458.9700012207,462.375579834,16000300
MSFT,2024-07-08T04:00:00.000Z,466.549987793,466.2399902344,467.700012207,464.4599914551,461.0702209473,12962300
MSFT,2024-07-09T04:00:00.000Z,467.0,459.5400085449,467.3299865723,458.0,454.444519043,17207200
MSFT,2024-07-10T04:00:00.000Z,461.2200012207,466.25,466.4599914551,458.8599853516,461.0801086426,18196100
MSFT,2024-07-11T04:00:00.000Z,462.9800109863,454.700012207,464.7799987793,451.549987793,449.6582336426,23111200
MSFT,2024-07-12T04:00:00.000Z,454.3299865723,453.549987793,456.3599853516,450.6499938965,448.5209655762,16324300
MSFT,2024-07-15T04:00:00.000Z,453.299987793,453.9599914551,457.2600097656,451.4299926758,448.9263916016,14429400
MSFT,2024-07-16T04:00:00.000Z,454.2200012207,449.5199890137,454.299987793,446.6600036621,444.5356445312,17175700
MSFT,2024-07-17T04:00:00.000Z,442.5899963379,443.5199890137,444.8500061035,439.1799926758,438.6021728516,21778000
MSFT,2024-07-18T04:00:00.000Z,444.3399963379,440.3699951172,444.6499938965,434.3999938965,435.4870605469,20794800
MSFT,2024-07-19T04:00:00.000Z,433.1000061035,437.1099853516,441.1400146484,432.0,432.2632141113,20940400
MSFT,2024-07-22T04:00:00.000Z,441.7900085449,442.9400024414,444.6000061035,438.9100036621,438.0286254883,15808800
MSFT,2024-07-23T04:00:00.000Z,443.8999938965,444.8500061035,448.3900146484,443.1000061035,439.917388916,13107100
MSFT,2024-07-24T04:00:00.000Z,440.450012207,428.8999938965,441.4800109863,427.5899963379,424.1442260742,26805800
MSFT,2024-07-25T04:00:00.000Z,428.799987793,418.3999938965,429.799987793,417.5100097656,413.7606811523,29943800
MSFT,2024-07-26T04:00:00.000Z,418.200012207,425.2699890137,428.9200134277,417.2699890137,420.5545043945,23583800
MSFT,2024-07-29T04:00:00.000Z,431.5799865723,426.7300109863,432.1499938965,424.700012207,421.9983215332,15125800
MSFT,2024-07-30T04:00:00.000Z,427.7200012207,422.9200134277,429.049987793,417.3599853516,418.2305603027,32687600
MSFT,2024-07-31T04:00:00.000Z,420.5,418.3500061035,421.7799987793,412.2099914551,413.7112426758,42891400
MSFT,2024-08-01T04:00:00.000Z,420.7900085449,417.1099853516,427.4599914551,413.0899963379,412.484954834,30296400
MSFT,2024-08-02T04:00:00.000Z,412.4899902344,408.4899902344,415.0,404.3399963379,403.9605407715,29437900
MSFT,2024-08-05T04:00:00.000Z,389.1700134277,395.1499938965,401.0400085449,385.5799865723,390.7684326172,40709200
MSFT,2024-08-06T04:00:00.000Z,400.0,399.6099853516,405.6700134277,398.5,395.1790466309,24946500
MSFT,2024-08-07T04:00:00.000Z,408.6400146484,398.4299926758,410.0799865723,397.4700012207,394.0121765137,20650900
MSFT,2024-08-08T04:00:00.000Z,402.4400024414,402.6900024414,405.8599853516,399.9400024414,398.2248840332,20203000
MSFT,2024-08-09T04:00:00.000Z,404.0299987793,406.0199890137,408.049987793,402.2600097656,401.5179443359,19276700
MSFT,2024-08-12T04:00:00.000Z,407.0599975586,406.8099975586,408.7600097656,404.2399902344,402.2991943359,16762900
MSFT,2024-08-13T04:00:00.000Z,409.5899963379,414.0100097656,414.950012207,409.5700073242,409.4194030762,19414300
MSFT,2024-08-14T04:00:00.000Z,414.799987793,416.8599853516,417.7200012207,412.450012207,412.2377624512,18267000
MSFT,2024-08-15T04:00:00.000Z,419.799987793,421.0299987793,421.1099853516,417.6600036621,417.1119689941,20752100
MSFT,2024-08-16T04:00:00.000Z,420.6000061035,418.4700012207,421.3399963379,417.299987793,414.5757751465,22775600
MSFT,2024-08-19T04:00:00.000Z,418.9599914551,421.5299987793,421.75,416.4599914551,417.6072998047,15234000
MSFT,2024-08-20T04:00:00.000Z,421.700012207,424.799987793,425.8599853516,421.6400146484,420.8469238281,16387600
MSFT,2024-08-21T04:00:00.000Z,424.0799865723,424.1400146484,426.3999938965,421.7200012207,420.1930847168,16067300
MSFT,2024-08-22T04:00:00.000Z,424.3599853516,415.549987793,426.7900085449,414.6099853516,411.6829833984,19361900
MSFT,2024-08-23T04:00:00.000Z,416.9800109863,416.7900085449,419.2600097656,412.0899963379,412.9114379883,18493800
MSFT,2024-08-26T04:00:00.000Z,416.3699951172,413.4899902344,417.2799987793,411.3399963379,409.6421508789,13152800
MSFT,2024-08-27T04:00:00.000Z,412.8599853516,413.8399963379,414.3599853516,410.25,409.9888916016,13492900
MSFT,2024-08-28T04:00:00.000Z,414.8800048828,410.6000061035,415.0,407.3099975586,406.7790527344,14882700
MSFT,2024-08-29T04:00:00.000Z,414.9400024414,413.1199951172,422.049987793,410.6000061035,409.2755737305,17045200
MSFT,2024-08-30T04:00:00.000Z,415.6000061035,417.1400146484,417.4899902344,412.1300048828,413.2581787109,24308300
MSFT,2024-09-03T04:00:00.000Z,417.9100036621,409.4400024414,419.8800048828,407.0299987793,405.6298217773,20313600
MSFT,2024-09-04T04:00:00.000Z,405.9100036621,408.8999938965,411.2399902344,404.3699951172,405.0948791504,15135800
MSFT,2024-09-05T04:00:00.000Z,407.6199951172,408.3900146484,413.1000061035,406.1300048828,404.5895996094,14195500
MSFT,2024-09-06T04:00:00.000Z,409.0599975586,401.700012207,410.6499938965,400.799987793,397.9618835449,19609500
MSFT,2024-09-09T04:00:00.000Z,407.2399902344,405.7200012207,408.6499938965,402.1499938965,401.9444274902,15295100
MSFT,2024-09-10T04:00:00.000Z,408.200012207,414.200012207,416.3299865723,407.700012207,410.3455200195,19594300
MSFT,2024-09-11T04:00:00.000Z,415.5,423.0400085449,423.9899902344,409.5799865723,419.103302002,19266900
MSFT,2024-09-12T04:00:00.000Z,423.3099975586,427.0,427.3699951172,419.75,423.0264282227,17395700
MSFT,2024-09-13T04:00:00.000Z,425.8299865723,430.5899963379,431.8299865723,425.4599914551,426.5830078125,15874600
MSFT,2024-09-16T04:00:00.000Z,430.6000061035,431.3399963379,433.5299987793,428.2200012207,427.3260498047,13834700
MSFT,2024-09-17T04:00:00.000Z,440.2300109863,435.1499938965,441.8500061035,432.2699890137,431.1005859375,18874200
MSFT,2024-09-18T04:00:00.000Z,435.0,430.8099975586,436.0299987793,430.4100036621,426.8009338379,18898000
MSFT,2024-09-19T04:00:00.000Z,441.2300109863,438.6900024414,441.5,436.8999938965,434.607635498,21706600
MSFT,2024-09-20T04:00:00.000Z,437.2200012207,435.2699890137,439.2399902344,434.2200012207,431.2194519043,55167100
MSFT,2024-09-23T04:00:00.000Z,434.2799987793,433.5100097656,436.4599914551,430.3900146484,429.4758605957,15128900
MSFT,2024-09-24T04:00:00.000Z,433.0,429.1700134277,433.3500061035,426.1000061035,425.1762695312,17015800
MSFT,2024-09-25T04:00:00.000Z,429.8299865723,432.1099853516,433.1199951172,428.5700073242,428.0888671875,13396400
MSFT,2024-09-26T04:00:00.000Z,435.0899963379,431.3099975586,435.299987793,429.1300048828,427.2963256836,14492000
MSFT,2024-09-27T04:00:00.000Z,431.5199890137,428.0199890137,431.8500061035,427.4700012207,424.0369262695,14896100
MSFT,2024-09-30T04:00:00.000Z,428.2099914551,430.299987793,430.4200134277,425.3699951172,426.295715332,16807300
MSFT,2024-10-01T04:00:00.000Z,428.450012207,420.6900024414,428.4800109863,418.8099975586,416.7751464844,19092900
MSFT,2024-10-02T04:00:00.000Z,422.5799865723,417.1300048828,422.8200073242,416.7099914551,413.2482910156,16582300
MSFT,2024-10-03T04:00:00.000Z,417.6300048828,416.5400085449,419.549987793,414.2900085449,412.6637573242,13686400
MSFT,2024-10-04T04:00:00.000Z,418.2399902344,416.0599975586,419.75,414.9700012207,412.1882629395,19169700
MSFT,2024-10-07T04:00:00.000Z,416.0,409.5400085449,417.1099853516,409.0,405.7289123535,20919800
MSFT,2024-10-08T04:00:00.000Z,410.8999938965,414.7099914551,415.6600036621,408.1700134277,410.850769043,19229300
MSFT,2024-10-09T04:00:00.000Z,415.8599853516,417.4599914551,420.3800048828,414.299987793,413.5751953125,14974300
MSFT,2024-10-10T04:00:00.000Z,415.2300109863,415.8399963379,417.3500061035,413.1499938965,411.9702758789,13848400
MSFT,2024-10-11T04:00:00.000Z,416.1400146484,416.3200073242,417.1300048828,413.25,412.4458312988,14144900
MSFT,2024-10-14T04:00:00.000Z,417.7699890137,419.1400146484,424.0400085449,417.5199890137,415.2395629883,16653100
MSFT,2024-10-15T04:00:00.000Z,422.1799926758,418.7399902344,422.4800109863,415.2600097656,414.8432922363,18900200
MSFT,2024-10-16T04:00:00.000Z,415.1700134277,416.1199951172,416.3599853516,410.4800109863,412.2476806641,15508900
MSFT,2024-10-17T04:00:00.000Z,422.3599853516,416.7200012207,422.5,415.5899963379,412.8421020508,14820000
MSFT,2024-10-18T04:00:00.000Z,417.1400146484,418.1600036621,419.6499938965,416.2600097656,414.2687072754,17145300
MSFT,2024-10-21T04:00:00.000Z,416.1199951172,418.7799987793,418.9599914551,413.75,414.8829040527,14206100
MSFT,2024-10-22T04:00:00.000Z,418.4899902344,427.5100097656,430.5799865723,418.0400085449,423.5317077637,25482200
MSFT,2024-10-23T04:00:00.000Z,430.8599853516,424.6000061035,431.0799865723,422.5299987793,420.6487731934,19654400
MSFT,2024-10-24T04:00:00.000Z,425.3299865723,424.7300109863,425.9800109863,422.3999938965,420.7775268555,13581600
MSFT,2024-10-25T04:00:00.000Z,426.7600097656,428.1499938965,432.5199890137,426.5700073242,424.1657104492,16899100
MSFT,2024-10-28T04:00:00.000Z,431.6600036621,426.5899963379,431.9400024414,426.299987793,422.6202392578,14882400
MSFT,2024-10-29T04:00:00.000Z,428.0,431.950012207,433.1700134277,425.799987793,427.9303894043,17644100
MSFT,2024-10-30T04:00:00.000Z,437.4400024414,432.5299987793,438.5,432.1000061035,428.5049438477,29749100
MSFT,2024-10-31T04:00:00.000Z,415.3599853516,406.3500061035,416.1600036621,406.299987793,402.5686035156,53971000
MSFT,2024-11-01T04:00:00.000Z,409.0100097656,410.3699951172,415.5,407.5,406.5511779785,24230400
MSFT,2024-11-04T05:00:00.000Z,409.799987793,408.4599914551,410.4200134277,405.5700073242,404.6589050293,19672300
MSFT,2024-11-05T05:00:00.000Z,408.3699951172,411.4599914551,414.8999938965,408.0799865723,407.6310119629,17626000
MSFT,2024-11-06T05:00:00.000Z,412.4200134277,420.1799926758,420.450012207,410.5199890137,416.2699279785,26681800
MSFT,2024-11-07T05:00:00.000Z,421.2799987793,425.4299926758,426.8500061035,419.8800048828,421.4710388184,19901800
MSFT,2024-11-08T05:00:00.000Z,425.3200073242,422.5400085449,426.5,421.7799987793,418.6079406738,16891400
MSFT,2024-11-11T05:00:00.000Z,422.5199890137,418.0100097656,424.8099975586,416.0,414.1200866699,24503300
